title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
三合一美甲精华笔指缘磨砂棒倒刺控油去死皮 U9L2_甜薄荷，紫色,甜薄荷，紫色,3.6,https://cf.shopee.vn/file/cn-11134207-820l4-mhk8rpqcx14wb7,http://shopee.vn/product/165476922/43965600595,指甲护理,甲缘油,IVCN2026012010525,390214369745,https://detail.1688.com/offer/999206146146.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-20发布,43965600595,3.99,4月,1
TAYE 高级迷你指甲烘干机（3.0 版）_粉色,粉色的,53.05,https://cf.shopee.vn/file/vn-11134207-7ras8-mau8h2wuegnr3c,http://shopee.vn/product/15435461/42654050544,指甲护理,美甲灯,IVCN202601220704,119512428417,https://detail.1688.com/offer/843477749864.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2154647417685375395326403e0fbb&token=qbs01hGzRtEbojG7UVlLyeY4fdSOjiODdpUdts4x6KVQLv521MhNVsjD0Iq4Xiud,1688参考链接,04-20发布,42654050544,53.05634,4月,1
AMDMG D340 无绳指甲磨甲器 - 正品 - 白色/米色,白色米色,112.8,https://cf.shopee.vn/file/vn-11134207-7r98o-m090qcr3yiz325,http://shopee.vn/product/15435461/28161461582,指甲护理,打磨机,IVCN202601220844,217811313891,https://detail.1688.com/offer/784761971647.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-20发布,28161461582,112.8023,4月,1
EN101 无绳研磨机，配随机颜色研磨头套装_研磨机,磨床,45,https://cf.shopee.vn/file/vn-11134201-7r98o-lztvdwlrk47h49,http://shopee.vn/product/896114028/23073050529,指甲护理,打磨机,IVCN202601220980,257313662128,https://detail.1688.com/offer/819927674520.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-20发布,23073050529,77.98165,4月,1
ANNIES 专业美甲指甲钳 大开口可折叠不锈钢防溅美甲工具_不锈钢,不锈钢,8.4,https://cf.shopee.vn/file/cn-11134207-820l4-me8dq35v29kwdb,http://shopee.vn/product/1582074978/42217455302,指甲护理,指甲剪,IVCN202601221026,276438450945,https://detail.1688.com/offer/924297751027.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A2132815517685440232334535e10f4&token=LmbwVLQFMSR7m9sU8Dsfpjq8n3XQEQodlXXkBjBSG5WTtV9%2BTMsWRQeCrtWTMrrI&tracelog=cps&clickid=eeda1652ecc8fec9e4585d60124c9161&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B17C482B9D77E39E8865713DE27E0E8D81F1DC1CA527EBBF12A41CF249DB4BAB65348394BC3CC3C62B9992F8828C4BE8920AEA82F29CDAC1C1B942B689481BD62DCDA5C77CD9630B709C0EC2BD4EE70F312137BF2263C0137AFA99891B98F47579B2A281492F09730AFE427CA788C943E16E882EA7BE40B0AB9743BB6439DC353BE0B32F7B3594B8E9%26cbu_cps_trace_flag%3Dwrite,1688参考链接,04-20发布,42217455302,8.40535,4月,1
AMY NAIL 指甲钳和角质层去除器套装 – 采用耐用的专业级钢材制成，在家即可轻松使用,指甲角质去除器和脚趾甲钳组合套装 – 采用耐用优质钢材制成，居家使用方便 – AMY NAIL,10.3,https://cf.shopee.vn/file/vn-11134207-820l4-mh7vvamywk5ne7,http://shopee.vn/product/402502521/41475550163,指甲护理,死皮剪,IVCN202601221064,287071134386,"https://detail.1688.com/offer/569342408754.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/587729278532.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/886525412027.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/639281849409.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982",1688参考链接,04-20发布,41475550163,11.18453,4月,1
Lao Beijing Foot Patch 50pcs 老北京足贴 Wormwood Ginger Patch 艾草生姜足贴 Detox 排毒 Dampness 驱寒祛湿 Sleep Aid 助眠_Ginger Patch 生姜足贴,Ginger Patch 生姜足贴,9,https://cf.shopee.com.my/file/my-11134207-820lb-mhhgdyv9csg65d,http://shopee.com.my/product/141931829/2556342246,足部护理,足贴,IVCN202601221066,287199846358,https://detail.1688.com/offer/579832399000.html?spm=a26352.b28411319/2508.0.0,1688参考链接,04-20发布,2556342246,11.09049,4月,1
ROU ni Son 晶莹闪亮猫眼凝胶指甲油套装 JCE,设置 JCE,43.29,https://cf.shopee.vn/file/vn-11134207-820l4-mhbhh2m4e2ha39,http://shopee.vn/product/1618360778/41526651382,指甲护理,甲油胶,IVCN202601221092,297187639732,https://detail.1688.com/offer/901587797802.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,05-18发布,41526651382,43.29755,6月,1
Miss Gooey升级版纤细直椭圆尖指甲贴片，无需修整，浅半粘塑形延长，省时纤细尖头,节省时间。纤细尖头。,8.9,https://cf.shopee.vn/file/sg-11134201-81zv0-micqkqyazl6sd4,http://shopee.vn/product/1164696266/27193831139,指甲护理,甲片,IVCN202601221160,355309495863,https://detail.1688.com/offer/992693315111.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bf8ca8917685327754817837e10d2&token=7sCa6MgKFMId44c2Kj20SGRtJO7A4cV701lI%2FUiljFetpVLc%2BM7sgW0m1QHNvv7h,1688参考链接,05-18发布,27193831139,9.96212,6月,1
优色林10%尿素足霜100毫升_优色林10%尿素足霜100毫升,优色林10%尿素足霜100毫升,9,https://cf.shopee.com.my/file/my-11134201-7rasd-m8g0veq6tf5s4c,http://shopee.com.my/product/23935614/8483863940,足部护理,护理类,IVCN202601221240,36680235801,https://detail.1688.com/offer/991512891056.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,04-20发布,8483863940,36.14294,4月,1
BORN PRETTY 60ml 凝胶指甲油，专为美甲装饰而设计，有多种颜色可供选择。,清除,6.88,https://cf.shopee.vn/file/cn-11134207-7ras8-mc017xo2x4pi35,http://shopee.vn/product/298601961/14584741596,指甲护理,甲油胶,IVCN202601221256,154514280390,https://detail.1688.com/offer/972315990814.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,04-20发布,14584741596,10.6945,4月,1
RtopR FDA认证芒果去角质足膜 美白保湿修脚 去除死皮 去角质 足跟护理 1对_足膜*2,足膜*2,6.97,https://cf.shopee.ph/file/cn-11134207-820l4-miqy4bh538quac,http://shopee.ph/product/322262573/5258594883,足部护理,足膜,IVCN202601221308,315362827219,https://detail.1688.com/offer/599937136686.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-20发布,5258594883,11.22768,4月,1
RtopR FDA认证芒果去角质足膜 美白保湿修脚 去除死皮 去角质 足跟护理 1对_足膜*3,足膜*3,7.26,https://cf.shopee.ph/file/cn-11134207-820l4-miqy4czqhkhu6f,http://shopee.ph/product/322262573/5258594883,足部护理,足膜,IVCN202601221310,315362827220,https://detail.1688.com/offer/599937136686.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-20发布,5258594883,12.43376,4月,1
【买五送一】购买5支莲花足跟霜（用于手脚干裂），即可获赠1支同款（20克）。【买五送一】购买5支莲花足跟霜（用于手脚干裂），即可获赠1支同款（20克）。,【买五送一】购买 5 支莲花牌手足皲裂霜，即可获赠 1 支同类型（1 支 20 克）产品。,7.8,https://cf.shopee.vn/file/vn-11134207-820l4-mhq7hvcwcop061,http://shopee.vn/product/140523966/48051532951,足部护理,护理类,IVCN202601221336,405139736054,https://detail.1688.com/offer/989598972652.html?spm=a26352.13672862.offerlist.137.1ef023724UvIZE&offerId=989598972652&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=6120362071208&trace_log=normal&uuid=62ccaf38d7234685a8e75aeaeae06b96&forcePC=1768531330053,1688参考链接,04-20发布,48051532951,13.88521,4月,1
MABREM 足部护理霜 防干裂保湿足部护理 防干燥 金盏花橄榄修复 40克_足霜*2,足霜*2,9.03,https://cf.shopee.ph/file/cn-11134207-820l4-mijy14vaps0488,http://shopee.ph/product/405873819/9128536073,足部护理,护理类,IVCN202601221342,425337888653,https://detail.1688.com/offer/600171721304.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,04-20发布,9128536073,14.10748,4月,1
MABREM 足部护理霜 防干裂保湿足部护理 防干燥 金盏花橄榄修复 40克_足霜*3,足霜*3,9.81,https://cf.shopee.ph/file/cn-11134207-820l4-mijy1htcg8p330,http://shopee.ph/product/405873819/9128536073,足部护理,护理类,IVCN202601221344,425337888654,https://detail.1688.com/offer/600171721304.html?kj_agent_plugin=aliprice&fromkv=xytTrace:1,1688参考链接,04-20发布,9128536073,15.88132,4月,1
TAYE 高级迷你指甲烘干机（3.0 版）_银色,银,52.59,https://cf.shopee.vn/file/vn-11134207-7ras8-mau8h14712hj0c,http://shopee.vn/product/15435461/42654050544,指甲护理,美甲灯,IVCN2026022618936,119512428416,https://detail.1688.com/offer/998590901916.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&sk=consign&spm=a2639h.29135442.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-20发布,42654050544,52.5938,4月,1
EUBOS 敏感肌手部修护护理液 75毫升_EUBOS 敏感肌手部修护护理液 75毫升,EUBOS 敏感肌肤修护护手霜 75毫升,3.5,https://cf.shopee.com.my/file/my-11134201-7rasi-m8g177xwkhf8b8,http://shopee.com.my/product/23935614/15346942541,手部护理,护手霜,IVCN2026022618940,124010319386,https://detail.1688.com/offer/990306262720.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-20发布,15346942541,20.40211,4月,1
止汗霜 70克，用于治疗手脚多汗症_止汗霜 70克，用于治疗手脚多汗症,抗汗霜 70克，用于治疗手脚多汗症,89.2,https://cf.shopee.ph/file/ph-11134207-7ra0k-mcnp1k71g20wff,http://shopee.ph/product/1575916338/27588295303,手部护理,护理类,IVCN2026022618954,128365955777,"https://detail.1688.com/offer/1003138740243.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/629691108821.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982",1688参考链接,04-20发布,27588295303,89.20966,4月,1
正品 Fol 凝胶细毛刷，超细超密 - 纯白色,纯白色,2.3,https://cf.shopee.vn/file/vn-11134207-820l4-mh2szr48feobec,http://shopee.vn/product/1365616052/28083355396,指甲护理,甲油胶,IVCN2026022618962,129328883439,https://detail.1688.com/offer/969429601255.html?spm=a26352.13672862.offerlist.136.219418c03uMymv&offerId=969429601255&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=5e7e4f93e6284e9a998d1cc1d196de87&skuId=6083342039506&forcePC=1770962744905,1688参考链接,04-20发布,28083355396,14.21045,4月,1
指甲清洁刷 777_10号,第十名,1.85,https://cf.shopee.vn/file/vn-11134207-7r98o-luudwvtjal1u9c,http://shopee.vn/product/788821052/25528074172,指甲护理,美甲笔,IVCN2026022619158,178184223756,https://detail.1688.com/offer/562586791913.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i25&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-20发布,25528074172,1.85875,4月,1
指甲清洁刷 777_12号,第12号,2.45,https://cf.shopee.vn/file/vn-11134207-7r98o-luudwvtjal1u9c,http://shopee.vn/product/788821052/25528074172,指甲护理,美甲笔,IVCN2026022619162,178184223757,https://detail.1688.com/offer/562586791913.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i25&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-20发布,25528074172,2.45856,4月,1
正品 TL-DS01 和 TL-DS02 足部去茧机 - 专业足部去茧机，适用于美甲店、水疗中心和美容院（6 个月保修）_TL-DS01（插电式）,TL-DS01（插件）,35.14,https://cf.shopee.vn/file/vn-11134207-7r98o-lx3k38pz58m31a,http://shopee.vn/product/156756262/26804082804,足部护理,电动磨脚器,IVCN202604289474,185207728531,https://detail.1688.com/offer/634390674862.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0,1688参考链接,04-28发布,26804082804,35.14292,5月,1
正品 Vinimay 美甲贴片，表面光滑 - 一盒 552 片，12 种尺寸（圆形、尖圆形、尖形、方形、梯形） - 圆形 - 光滑,圆形 - 透明,3.81,https://cf.shopee.vn/file/vn-11134207-7r98o-ly1ruhasiva1fb,http://shopee.vn/product/156756262/28455945364,指甲护理,甲片,IVCN202604289476,185257574962,https://detail.1688.com/offer/665019312955.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=a285fc1fe50c9b9d90e01f24b548931a&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDCC61C0E53CB055EAE94B0550D11C24382E2E13A73F1E7B87FB385663E0D8A17337EEF6D6099BA67CE2BA95CC4F9A8AC0793A3E8970F234AB20E9A33C2847611A04EA535E13CA6212520B232E07CDE20154CA43A0787096C53332A40E291E478A850A02477AF67B71DCA954782A3FA6142FC8AEA2DBECBAB58%26cbu_cps_trace_flag%3Dwrite,1688参考链接,04-28发布,28455945364,3.81878,5月,1
正品 Vinimay 按压式美甲贴片，表面光滑 - 一盒 552 片，12 种尺寸（圆形、尖形、方形、梯形） - 短尖形 - 透明,短而尖——内部,3.63,https://cf.shopee.vn/file/vn-11134207-7r98o-ly1rut6d561ld5,http://shopee.vn/product/156756262/28455945364,指甲护理,甲片,IVCN202604289478,185257574966,https://detail.1688.com/offer/665019312955.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=a285fc1fe50c9b9d90e01f24b548931a&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDCC61C0E53CB055EAE94B0550D11C24382E2E13A73F1E7B87FB385663E0D8A17337EEF6D6099BA67CE2BA95CC4F9A8AC0793A3E8970F234AB20E9A33C2847611A04EA535E13CA6212520B232E07CDE20154CA43A0787096C53332A40E291E478A850A02477AF67B71DCA954782A3FA6142FC8AEA2DBECBAB58%26cbu_cps_trace_flag%3Dwrite,1688参考链接,04-28发布,28455945364,3.63969,5月,1
正品 Vinimay 按压式美甲，表面光滑 - 一盒 552 片，12 种尺寸（圆形、尖圆形、尖形、方形、梯形） - 长梯形 - 透明,长梯 - 内部,4.34,https://cf.shopee.vn/file/vn-11134207-7r98o-ly1rvff4lck913,http://shopee.vn/product/156756262/28455945364,指甲护理,甲片,IVCN202604289480,185257574974,https://detail.1688.com/offer/665019312955.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=a285fc1fe50c9b9d90e01f24b548931a&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDCC61C0E53CB055EAE94B0550D11C24382E2E13A73F1E7B87FB385663E0D8A17337EEF6D6099BA67CE2BA95CC4F9A8AC0793A3E8970F234AB20E9A33C2847611A04EA535E13CA6212520B232E07CDE20154CA43A0787096C53332A40E291E478A850A02477AF67B71DCA954782A3FA6142FC8AEA2DBECBAB58%26cbu_cps_trace_flag%3Dwrite,1688参考链接,04-28发布,28455945364,4.34819,5月,1
DU'IT 足跟霜加强版 20克 & 50克 强效滋润干燥足部肌肤，修复保湿霜 Krim Kaki_20克,20克,2.4,https://cf.shopee.com.my/file/my-11134207-7rase-m64wcxjt3lkbae,http://shopee.com.my/product/1431686734/26721283273,足部护理,护理类,IVCN2026022619220,185775175775,https://detail.1688.com/offer/938759786819.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,04-20发布,26721283273,6.25039,4月,1
美容院及医美中心专用200个塑料修脚盆保护垫套装 - 卫生,美容院和卫生美容店专用200个塑料修脚盆保护垫套装,15.45,https://cf.shopee.com.br/file/br-11134207-7r98o-m3xjo7ena1iwc2,http://shopee.com.br/product/1302603806/21799381605,足部护理,足浴袋,IVCN2026022619298,189599054493,https://detail.1688.com/offer/887580678350.html?spm=a26352.b28411319/2508.0.0.2b241e62xjFiSB,1688参考链接,04-20发布,21799381605,15.45698,4月,1
Antihydral（70克）手足止汗霜 [德国进口]_Antihydral（70克）手足止汗霜 [德国进口],Antihydral（70克）手脚止汗霜[德国进口],91.13,https://cf.shopee.ph/file/ph-11134207-7rasa-m8urp01g5q9fea,http://shopee.ph/product/25193760/27234343329,足部护理,护理类,IVCN2026022619334,196019367194,"https://detail.1688.com/offer/1003138740243.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/629691108821.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982",1688参考链接,04-20发布,27234343329,91.13101,4月,1
After Blow 香水护手霜 50ml_粉玫瑰,粉玫瑰,0.87,https://cf.shopee.vn/file/vn-11134207-820l4-mfj6n6qynnda82,http://shopee.vn/product/1624522910/40722634852,手部护理,护手霜,IVCN2026022619338,196297436071,https://detail.1688.com/offer/913772695372.html?spm=a26352.13672862.offerlist.12.132972b5kFIDs9&offerId=913772695372&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=5947645727382&trace_log=normal&uuid=e8fa9a5baea84dbf94b10a5741208b6b&forcePC=1770889270292,1688参考链接,04-20发布,40722634852,43.54678,4月,1
After Blow 香水护手霜 50ml_棉雾,棉雾,0.87,https://cf.shopee.vn/file/vn-11134207-820l4-mfj6ngyi8mx9c2,http://shopee.vn/product/1624522910/40722634852,手部护理,护手霜,IVCN2026022619344,196297436073,https://detail.1688.com/offer/913772695372.html?spm=a26352.13672862.offerlist.12.132972b5kFIDs9&offerId=913772695372&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=5947645727382&trace_log=normal&uuid=e8fa9a5baea84dbf94b10a5741208b6b&forcePC=1770889270292,1688参考链接,04-20发布,40722634852,45.76058,4月,1
MOMLULU M2 电动磨脚器去角质器去茧器便携式修脚锉去除老茧适用于足部防水电动磨脚器,电动脚踏打磨机,50.27,https://cf.shopee.com.br/file/br-11134207-81z1k-mgnitibbkm4kab,http://shopee.com.br/product/1263369430/23594655052,足部护理,电动磨脚器,IVCN2026022619382,199614068804,https://detail.1688.com/offer/931000872486.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-20发布,23594655052,50.27679,4月,1
